review_id,listing_id,customer_id,rating,comment
7ab4b531-df44-41d5-a1fd-96ac573e15e4,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,5.0,Direct farmgate connection saves money compared to supermarket prices in Channapatna.
3b4f1d93-95e0-4272-9c53-975eb89f4fc8,df12d470-f4d4-4550-b7c7-b362ed0cce5a,db1b9299-96df-4fd8-932c-3ad6613bc967,4.8,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
f04b7cd0-4b0e-43a1-9987-a92b48b94cc1,88dc8654-525d-4e13-a1c5-26c467b71fdf,83cf8df8-0344-41ec-a14f-761cb61a2216,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
759288b3-8c40-4aed-bdfe-b9e3dc8988f6,9343e411-1342-4af6-b84c-49ab26ee23f0,de21c2a0-a0e1-4757-a095-0016eb816242,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
06ed19df-d681-414b-b949-32a6af5ad169,cd421415-e774-4ace-b0dc-d63a85efee9b,ad765317-0ae5-4394-9861-e51d92a1fcc6,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
dba2d0ff-5df2-4362-a872-0c7b2daacf8e,cb56deaa-8d41-4adc-8a3f-3bdf869aed1e,8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
4642b28b-5834-4723-a3e6-19e65dd35b35,d042b9c0-0d2c-4cc1-807d-2c6a1f82c476,94141fff-971c-4f52-8395-528bde27315a,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
c75827ab-2ba5-42de-a074-661f8cb096bb,c9093b22-8d92-453a-a21a-e917e2a5f225,94141fff-971c-4f52-8395-528bde27315a,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
721e7bb3-8848-436b-8913-d3ec4b84e32a,07dc2ed6-468c-4698-905f-f1fe021fdf17,d6a9e0ef-4132-46ef-a0f7-d7997a803afe,4.5,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
42bcb149-bc4b-47d4-b051-615577eb25e8,74396c83-e782-46c3-9710-c78913d5a49a,6d807f3a-a6f7-4bd1-9559-7d534e353dc6,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
a8884031-aedb-4997-9413-5201402552f4,c6f3f0c3-6d77-4e67-be13-948cb6aff21e,c5863af9-c9cd-463d-94a8-8e69adf4f214,4.8,Delivered to Maddur within 35 mins from North BLR farm hub! Super fresh.
b8c6173c-2888-4ca2-bea2-a40f3d7082fc,d091bfe2-22ca-4023-a8f1-3226b7f4a7da,31029486-3cd3-4020-ad98-4aff05d029d1,4.7,Delivered to Bidadi within 35 mins from North BLR farm hub! Super fresh.
e70ba142-56fc-4d42-b87f-670ebe413a77,1fb51520-9238-438a-b8e4-17a7803354a7,2553a9ec-9e91-4594-92cb-e95a45580b2c,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
3c3226a9-5f4d-40e9-b116-e2ffc15fb345,97d5ca4f-3b66-4ca0-8ad0-5e170c9e8af1,c3df3a50-2251-45a6-883f-032b8033f52e,4.5,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
6a48ddb0-202d-418d-b308-2ea5bb6c9de1,7869a02c-ef9c-4865-b4e9-b8e9c7d06af4,4474409e-95f6-4e6c-b07f-8ea510b81e90,4.5,Direct farmgate connection saves money compared to supermarket prices in Channapatna.
842a8929-b59e-4c06-9340-626d4c114751,cdbbec30-7793-4d61-884e-57040023b974,5f4c1d64-d133-4c66-89bc-b35ad29e17b8,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
815ea210-fedf-43e4-989b-83cafb9ac025,ef03f9f5-d4ae-43ae-9c98-2b1ac1e2bf87,60bce0c4-e075-416e-b530-453c6922b587,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
1db976b9-e5b1-4834-ae86-7f53884bc25a,bb7150c3-181b-435f-9c77-bee1e39665f5,331a2b18-7771-4c8f-babb-5457498c239b,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
4f5cf761-d5e3-430d-a6fb-f3dc8acf0dda,cd06b865-9bda-4bc4-aa63-0b5cc0ad3bdb,4fb3055e-a3e6-409f-b75b-aa457c4a89bd,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
633570dc-7a7a-4fe3-ba3a-f3224160ae13,d37292d7-762b-47aa-a24a-518beba4bb0b,8b9f7985-5ef6-485d-959c-fd171563bb8a,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
b3fb837f-3055-4e90-ac43-f6fe4749faf5,3be86532-31cf-42eb-813b-2dccd5ac1496,5f4c1d64-d133-4c66-89bc-b35ad29e17b8,5.0,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
89a9147c-4269-496f-a0ad-bb58657df195,1565d3db-fa61-4937-9a95-61ffa16b52f8,70891974-6c4a-456b-a56c-3684d6d94556,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
3c1b5278-f024-4dea-b7d2-a65bde6df5e4,52f59e14-39fc-4311-9763-412f0916662a,a2b79504-3575-4d94-9af6-c8b119b11e3c,5.0,Delivered to Maddur within 35 mins from North BLR farm hub! Super fresh.
ee2eefeb-7a86-4cdc-af7b-ce54bd4ef13c,e906f01e-ecde-40a5-a44c-9132a164f942,62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,4.7,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Koramangala).
41b7a71c-f3ca-40fe-a9bd-a1c823b96142,a7290bdd-22fb-4a4d-a4a4-c2bf75c7ab09,fc932934-07d4-4feb-bf60-af1355a4a785,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
4a4bfa97-886f-4b52-9b35-a682d99f8378,4985cb8a-2526-4b48-9622-96507fd818ac,4fb3055e-a3e6-409f-b75b-aa457c4a89bd,5.0,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
264f4e31-0bcf-4f12-881d-db5ac4b404fb,2be74d63-62ec-47aa-b946-d35f63ed3b81,a2b79504-3575-4d94-9af6-c8b119b11e3c,5.0,Direct farmgate connection saves money compared to supermarket prices in Maddur.
0b15617f-c61a-4218-901d-55c904e07ddf,d7fe6fa6-3558-4d24-830f-7b3e26266011,ef4899c4-bfed-4167-8c46-2982a90da36a,5.0,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (JP Nagar).
d6cd21a5-49bd-4cf3-bc1c-69ebd1bce7b5,14be1626-52a6-4663-a86f-3e63efc5b7f1,d42e4be4-b29c-47fe-a1b3-8255948344ac,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
30552485-ed54-4579-b4f0-bdc73af80623,3f85cf21-51b3-4ff1-bcb6-e1e762386094,2e323422-ea44-449d-9be7-c0c560a0f2e1,4.8,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
34353762-ec15-4a9a-8e93-ce0f35016d0b,3be86532-31cf-42eb-813b-2dccd5ac1496,22ad31f1-df1a-4f97-8257-b9b75387027c,5.0,Delivered to Bengaluru (Koramangala) within 35 mins from North BLR farm hub! Super fresh.
a35b91f4-ec33-4689-9a1d-c9aeabb19b77,6d43cbd1-7311-4a08-b596-27572d2a9011,980bcd07-414b-453e-9d08-9192eb3691d7,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
29e582f4-245e-40e4-b375-859749203de9,36ac1cb7-c55e-46e9-bdbf-67db44692a6b,74293659-a2ab-4c3c-8f72-343b020d30cd,4.8,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
f8c9c5f0-edb6-4c79-82c8-b05130dfe550,caf182d8-b8dc-4efd-9432-9835f25c1d2d,ade771d7-33ad-4f40-b456-f0a9fee988ff,4.8,Delivered to Bengaluru (Hebbal) within 35 mins from North BLR farm hub! Super fresh.
d351fd07-c383-475c-94c8-89685b682301,749c4ddf-974f-4931-a100-4225142185fc,bcfcf609-ddfe-447a-98fc-c66e9233f0b4,4.7,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Koramangala).
b966f477-6cb6-4af7-8950-d37d93bdcc0b,c9258ea0-ea2b-40d1-ab14-ea7cc785ea80,60bce0c4-e075-416e-b530-453c6922b587,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
2ff065bf-74df-44b1-a23a-38e69b26d8f2,b8258701-7eba-4efa-be89-1236720808da,2553a9ec-9e91-4594-92cb-e95a45580b2c,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
bce275ad-d8ff-40a6-8c97-27303e3c170a,dcbedb32-e346-4e18-89ee-3858c173c294,c10ab049-f2a7-46b2-b4fb-24d4a0618ba0,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
69debc06-ec64-49d5-94d5-91badc056863,d2ee5f06-0a65-4618-96e6-c27bc21be525,f6fcd7a9-a8f0-457c-b9f3-018c8b01391b,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
46418889-b3a7-459e-a757-c80f40319024,32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,f3fa5f28-5d69-41fc-a0e8-369ed44442f3,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
4d843042-1183-4e90-95e1-999d95fed442,b8a0ae63-1527-48a1-8e7f-cb4d54491dee,bcfcf609-ddfe-447a-98fc-c66e9233f0b4,4.8,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
cf73d0ec-a8c5-4f21-893f-6d36e1c0fb23,0b8caf16-d2a2-40e6-85fc-c7ca0a3b32b6,46ed7332-a6b6-4f08-ae6b-4ce2687249fc,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
7aa9818b-101a-408f-b9be-60b65e7e5e95,54e68afd-8558-4ef5-85a1-3e2ff3b0d76a,4cd53847-8857-4983-ab6f-bbf44a1f863e,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
3a70d951-9179-4b05-8d4c-40b4b207806e,2fd004c8-0a2f-4ef5-a7d2-64e91931e920,6e8429bb-4b3a-4f9f-90fd-1714a5be004d,4.8,Delivered to Pandavapura within 35 mins from North BLR farm hub! Super fresh.
b609c7a1-3a04-4810-a6e0-f0e86541e371,e906f01e-ecde-40a5-a44c-9132a164f942,8a27105f-d9e0-49ad-84fc-41ff5c010769,4.7,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
983deaf9-4372-4005-b0ed-6d58beb66af4,d24fe122-9118-4ac7-a533-519394afeea2,fc58c463-84fd-4548-9e91-513ebe48d753,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
89b24a39-5ed6-4dab-af70-4b9f86ec1360,1dc6cad2-e9f6-4668-8161-d4cccfe729a4,4cd53847-8857-4983-ab6f-bbf44a1f863e,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
13bc0de9-9748-4e57-8eee-26fa66ffafcd,30a35155-a204-4dc4-b803-c1c6e3f4b4f6,8a27105f-d9e0-49ad-84fc-41ff5c010769,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
a3449c49-2fbf-45e1-9b23-fe2b350c574f,ca262023-1ba4-4c5c-b26f-043d23841ff1,95381c19-145e-4e11-ab3f-3555b2a07941,4.5,Delivered to Bengaluru (RR Nagar) within 35 mins from North BLR farm hub! Super fresh.
fe83ef80-c97a-4170-9a72-13757fdd4776,61196fcb-7d00-4c63-8871-a2da792babf2,4cd53847-8857-4983-ab6f-bbf44a1f863e,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
b0b1f26a-7662-432a-ad4c-5984fe276f42,73ba2336-7a3c-47ec-af09-dc36f47b00fc,d6a9e0ef-4132-46ef-a0f7-d7997a803afe,4.5,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
4419443f-2c09-40a0-8d81-2fe335c9b5ea,369b36dc-5a7f-4661-b814-c9329f431123,ade771d7-33ad-4f40-b456-f0a9fee988ff,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
cb5821f4-8d0d-4284-beb9-fcfb98edff17,fd8c9d08-eb21-41d5-9636-2248c81282bf,4fb3055e-a3e6-409f-b75b-aa457c4a89bd,5.0,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
accafd65-d7c8-4e85-95b1-32ae6aac6955,bc471493-c860-41fb-9447-d722e0748c36,b09d5ed6-293f-4eb8-8466-17829480dcad,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
b4539485-51fa-4b10-9902-778604e1cbc0,70e90051-397e-40bf-833c-120d977f7445,f685a52e-f09f-45e3-b296-668bbb414f9f,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
c47a931f-f3e0-43d4-ab05-6f1a10e2bed3,b4c436be-f3b0-415f-bf41-4043d721bf73,9a5217aa-9f63-4c33-a507-b5fcd2e8ffdf,4.7,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
8eb4dfe1-915e-410b-8309-afa60cdb8d76,ef03f9f5-d4ae-43ae-9c98-2b1ac1e2bf87,fc58c463-84fd-4548-9e91-513ebe48d753,5.0,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Kengeri).
b84f5dc0-cf72-4f4b-aff8-b5a91daad197,739eefee-2af4-4c44-b3e1-e9e86d01f1d4,73f3bb61-7aac-49e3-af05-f2dd383f2102,5.0,Direct farmgate connection saves money compared to supermarket prices in Srirangapatna.
748a580b-4c44-40fa-b7f9-f0f190e7ac2b,e8e1f6be-df4b-472a-b946-31dfbfb43dd2,4fb3055e-a3e6-409f-b75b-aa457c4a89bd,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
a093316c-ecb8-4744-a471-ba7f94750255,ada3490e-9d0d-41c5-b8f6-ee36f232a592,8b9f7985-5ef6-485d-959c-fd171563bb8a,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
7a031bb2-3d59-4a2f-ab99-a83e29ac3012,ee022739-4180-4dc6-8c2b-20baa685e36e,7f86a08d-6dd5-4fe9-9472-d02c920c1ff3,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
d6fa7cec-3b2e-47f7-8970-9cb5cba46ed3,bc471493-c860-41fb-9447-d722e0748c36,f8eb34db-1687-4a4b-802f-8c5bdb2bce45,5.0,Delivered to Bengaluru (RR Nagar) within 35 mins from North BLR farm hub! Super fresh.
cc9f93ad-e075-494b-b1a9-659ad9033719,02e5b404-20cc-418d-a7b0-36017ac6406e,79543249-aeb7-447d-9725-94352e05d41c,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
e2c82e83-302d-4f16-a1f2-84be8a455b56,0c04e9e0-bb76-47a7-a14d-f2eff4f256d8,a2b79504-3575-4d94-9af6-c8b119b11e3c,4.5,Direct farmgate connection saves money compared to supermarket prices in Maddur.
66c89a35-c370-4f69-bdf2-3b833291e31d,97d5ca4f-3b66-4ca0-8ad0-5e170c9e8af1,cb2e8316-e933-46d4-bc5c-faec0025b694,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
86bfd73d-c24c-4e3b-81af-5554f89a9c9f,8124d850-f372-4140-92f6-6ff393d8ad94,94141fff-971c-4f52-8395-528bde27315a,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
d87c2cc3-d5b7-4392-9125-2179e845bf91,644cb430-839e-4d94-abc5-2aefa812d87c,06cbec87-9334-4ba7-98dd-3153ec769b66,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
262c84ac-b066-4a11-927c-b5463763a5c1,c2e712d4-fa5d-4331-96a6-e1b4233c081b,47627f78-25a8-49b8-baed-67cc7cb51cc3,4.7,Delivered to Bidadi within 35 mins from North BLR farm hub! Super fresh.
75219e30-f8e9-4dd5-b3be-be095c602bc7,ce228021-e222-4cb4-afed-b4079dd03dde,f685a52e-f09f-45e3-b296-668bbb414f9f,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
41a0c23d-ef98-4e71-b199-9bf98ff446c9,25f04353-3717-43fc-8cda-10082eb64989,fae7e454-f146-44cd-a680-3dfc2879df45,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
fa0a2238-bab7-4e0a-b146-62442b45d8db,57d67d1a-7d94-4323-8d9f-22d30884bdb9,7035b887-e0d1-4c02-af63-02688ffbb884,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
ca1d5f55-2c67-48dd-a121-51abd7e80a87,0c04e9e0-bb76-47a7-a14d-f2eff4f256d8,3fe7f558-21bf-4ff6-8746-47c0323cafb0,5.0,Direct farmgate connection saves money compared to supermarket prices in Srirangapatna.
1d1f5a59-fbed-452d-a994-7b7e9b4aa572,caf182d8-b8dc-4efd-9432-9835f25c1d2d,9f9b965f-1f61-4e93-9afb-80390aafca75,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
aa347078-6a99-4625-9ed4-e78c436b80bc,15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,6cc675f4-9587-41d6-91e3-899f396beab1,4.8,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
7d460d31-032e-4e03-add6-bb78741c520b,d9e5f240-1361-45c1-8b4b-b95f01f4c109,4389ea33-33a4-4982-a079-831f1db05fe0,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
fe3f8069-4cf0-4127-8f9d-28e242cf3718,61994682-174b-47e1-a92b-8d56e543416b,fc932934-07d4-4feb-bf60-af1355a4a785,4.8,Direct farmgate connection saves money compared to supermarket prices in Channapatna.
43e0a885-d452-46c1-ab6e-c50743e9e8e7,130886fe-734c-40fc-bcee-3b28bbe74292,4474409e-95f6-4e6c-b07f-8ea510b81e90,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
faa8895f-3604-4ce0-b596-7307313492cf,9ecc0d39-ed33-485e-ad18-7a2a707c6d2a,f8eb34db-1687-4a4b-802f-8c5bdb2bce45,4.8,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (RR Nagar).
c363e155-449f-4aa8-a560-8c2a497c0837,3a552307-6f65-4c3a-a54d-d271c022e93b,2631bbc2-340f-4a9a-a752-4cec04e400d2,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
0016ff36-2aff-490c-86ba-551bca0c5525,739eefee-2af4-4c44-b3e1-e9e86d01f1d4,3fe7f558-21bf-4ff6-8746-47c0323cafb0,4.8,Direct farmgate connection saves money compared to supermarket prices in Srirangapatna.
290e1e08-557f-441e-8fbb-658aa2629306,39858fe6-336f-4f49-8f1d-5d6db50a5671,3fe7f558-21bf-4ff6-8746-47c0323cafb0,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
3109e3c3-473a-4e87-8fac-c9fbfec205cd,6d43cbd1-7311-4a08-b596-27572d2a9011,f8eb34db-1687-4a4b-802f-8c5bdb2bce45,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
47e19703-afbe-4089-b71b-2f9c1e353e3c,130886fe-734c-40fc-bcee-3b28bbe74292,f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
0f1b9bed-afa7-403e-ad67-be7f93ac3c58,e7185a39-0261-4ed3-8614-036ab8432fa2,73f3bb61-7aac-49e3-af05-f2dd383f2102,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
8dc7fbf3-f9c4-4176-a95a-c4d175c97a66,ada3490e-9d0d-41c5-b8f6-ee36f232a592,2e323422-ea44-449d-9be7-c0c560a0f2e1,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
e29f52f3-baf0-4419-bc7b-c7b875622730,f2c3bde4-f1f1-484c-ab9a-cc85dfc19c06,c6c9aed7-1f10-439d-88ec-8f5b1b4f748f,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
38dbdfb2-4504-404c-afc4-b2a58b89378c,5a442680-9fef-499c-825c-bcbe3ceaedb7,f685a52e-f09f-45e3-b296-668bbb414f9f,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
ee4a2ae8-629a-4562-8a4b-c5622a1a69ba,e6a04938-5e34-4328-ae59-6d3dc3f1c0f1,f93c5b61-46df-44b0-a718-571307f2d308,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
f35e933f-ad2d-4eec-a125-beb98e4238cd,fbcb63ab-7591-4598-83a2-72cc2ef2c603,7da7a7d5-e468-4f10-a91c-c07fd503dc72,4.8,Direct farmgate connection saves money compared to supermarket prices in Maddur.
da02afa4-3639-472c-a84b-21d5ed7be09e,a5fe64f7-9a3c-4e55-8f0c-7fc431807fdd,bcfcf609-ddfe-447a-98fc-c66e9233f0b4,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
f4c52005-3245-4026-9736-771eff95e0f0,9ef1d91d-cf40-49eb-9260-13cea31fad19,f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
b697aa6e-feee-449e-a0dd-c3f2d290835d,0b8caf16-d2a2-40e6-85fc-c7ca0a3b32b6,74293659-a2ab-4c3c-8f72-343b020d30cd,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
2a2bae84-293b-4c7f-83e7-0f0b9a8a6d68,d6bbbbbd-5bb9-4372-86a3-876b161d74ed,4474409e-95f6-4e6c-b07f-8ea510b81e90,4.5,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
96ec9c70-7dd3-4ee9-928b-c617e8673576,d24fe122-9118-4ac7-a533-519394afeea2,b09d5ed6-293f-4eb8-8466-17829480dcad,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
12ef73e0-b1a6-444f-b083-50d4bf54fadf,9e62c28d-8fc0-432a-b85d-e57755b7a392,94141fff-971c-4f52-8395-528bde27315a,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
d21f4e6e-4a16-4cc8-8967-ce98a0a5ca0a,6fcc34f9-1490-4c70-ae89-f338a3157ec6,8db95983-f362-4452-a960-11964662f0bf,4.8,Delivered to Bengaluru (Indiranagar) within 35 mins from North BLR farm hub! Super fresh.
3fe7dcb7-a85a-4754-9da3-82a382bf5ecd,73697b54-c6e2-44c9-8814-663dd2d9dba7,ade771d7-33ad-4f40-b456-f0a9fee988ff,5.0,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Hebbal).
