customer_id,user_id,customer_type,preferred_category_id
79543249-aeb7-447d-9725-94352e05d41c,12d88224-c3ab-4bc0-ad58-79c9b214fe76,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
f527b464-7bb9-45da-bb4d-5aab19eb4f9a,1aedc795-cf9d-4fcb-808e-dba2a4e1e054,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
43d36f77-a78c-4e8e-bc41-245cc7f02ef2,1b1d3222-54b9-4f9f-980a-8c12453f7c67,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
dd14762c-0ed4-4d5f-aaf3-fded6c619888,d8c762d0-52cd-426c-9c62-672ecba18a98,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
5f4c1d64-d133-4c66-89bc-b35ad29e17b8,0e9845a6-c188-4c7a-bf3f-4490ff159bfc,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
4474409e-95f6-4e6c-b07f-8ea510b81e90,e10f9a08-c6aa-4a5c-9cc2-6a5396b0492e,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
7f86a08d-6dd5-4fe9-9472-d02c920c1ff3,04a034d6-81db-4085-88b1-5cc7663937e5,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
70891974-6c4a-456b-a56c-3684d6d94556,6934ce95-9ac3-4a65-89c6-c26a11ddf92a,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
7035b887-e0d1-4c02-af63-02688ffbb884,535bd46e-9a4f-4825-a82c-f16e070eb9f1,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
2e323422-ea44-449d-9be7-c0c560a0f2e1,8e289d2c-e942-45fa-bfd1-7a35605978ef,INDIVIDUAL_RESIDENT,60000000-0000-0000-0000-000000000001
